Date,hour,Elevation,Azimuth,Latitude,Longitude,1h_azimuth_ch,6h_azimuth_ch,Location,Time
180901,07:10:43,-0.833,81.48,9.167,-79.85,,,Neotropical,0.2991087962962963
180901,7:15:00,0.21,81.65,9.167,-79.85,,,Neotropical,0.30208333333333337
180901,7:20:00,1.43,81.85,9.167,-79.85,,,Neotropical,0.3055555555555556
180901,7:25:00,2.65,82.04,9.167,-79.85,,,Neotropical,0.3090277777777778
180901,7:30:00,3.88,82.23,9.167,-79.85,,,Neotropical,0.3125
180901,7:35:00,5.1,82.42,9.167,-79.85,,,Neotropical,0.31597222222222227
180901,7:40:00,6.32,82.61,9.167,-79.85,,,Neotropical,0.3194444444444445
180901,7:45:00,7.55,82.79,9.167,-79.85,,,Neotropical,0.3229166666666667
180901,7:50:00,8.77,82.97,9.167,-79.85,,,Neotropical,0.3263888888888889
180901,7:55:00,10.0,83.14,9.167,-79.85,,,Neotropical,0.32986111111111116
180901,8:00:00,11.22,83.31,9.167,-79.85,,,Neotropical,0.3333333333333333
180901,8:5:00,12.45,83.49,9.167,-79.85,,,Neotropical,0.3368055555555555
180901,8:10:00,13.67,83.65,9.167,-79.85,,,Neotropical,0.34027777777777773
180901,8:15:00,14.9,83.82,9.167,-79.85,2.1699999999999875,,Neotropical,0.34375
180901,8:20:00,16.13,83.98,9.167,-79.85,2.1300000000000097,,Neotropical,0.3472222222222222
180901,8:25:00,17.36,84.15,9.167,-79.85,2.1099999999999994,,Neotropical,0.3506944444444444
180901,8:30:00,18.58,84.31,9.167,-79.85,2.0799999999999983,,Neotropical,0.35416666666666663
180901,8:35:00,19.81,84.46,9.167,-79.85,2.039999999999992,,Neotropical,0.3576388888888889
180901,8:40:00,21.04,84.62,9.167,-79.85,2.010000000000005,,Neotropical,0.3611111111111111
180901,8:45:00,22.27,84.78,9.167,-79.85,1.9899999999999949,,Neotropical,0.3645833333333333
180901,8:50:00,23.5,84.93,9.167,-79.85,1.960000000000008,,Neotropical,0.3680555555555555
180901,8:55:00,24.73,85.08,9.167,-79.85,1.9399999999999977,,Neotropical,0.3715277777777778
180901,9:00:00,25.96,85.23,9.167,-79.85,1.9200000000000017,,Neotropical,0.375
180901,9:5:00,27.19,85.38,9.167,-79.85,1.8900000000000006,,Neotropical,0.3784722222222222
180901,9:10:00,28.42,85.53,9.167,-79.85,1.8799999999999955,,Neotropical,0.3819444444444444
180901,9:15:00,29.65,85.68,9.167,-79.85,1.8600000000000136,,Neotropical,0.3854166666666667
180901,9:20:00,30.88,85.83,9.167,-79.85,1.8499999999999943,,Neotropical,0.3888888888888889
180901,9:25:00,32.11,85.98,9.167,-79.85,1.8299999999999983,,Neotropical,0.3923611111111111
180901,9:30:00,33.34,86.12,9.167,-79.85,1.8100000000000023,,Neotropical,0.3958333333333333
180901,9:35:00,34.57,86.27,9.167,-79.85,1.8100000000000023,,Neotropical,0.3993055555555556
180901,9:40:00,35.8,86.41,9.167,-79.85,1.789999999999992,,Neotropical,0.4027777777777778
180901,9:45:00,37.04,86.56,9.167,-79.85,1.7800000000000011,,Neotropical,0.40625
180901,9:50:00,38.27,86.7,9.167,-79.85,1.769999999999996,,Neotropical,0.4097222222222222
180901,9:55:00,39.5,86.85,9.167,-79.85,1.769999999999996,,Neotropical,0.4131944444444444
180901,10:00:00,40.73,86.99,9.167,-79.85,1.759999999999991,,Neotropical,0.4166666666666667
180901,10:5:00,41.97,87.14,9.167,-79.85,1.7600000000000051,,Neotropical,0.4201388888888889
180901,10:10:00,43.2,87.28,9.167,-79.85,1.75,,Neotropical,0.4236111111111111
180901,10:15:00,44.43,87.43,9.167,-79.85,1.75,,Neotropical,0.42708333333333337
180901,10:20:00,45.66,87.58,9.167,-79.85,1.75,,Neotropical,0.4305555555555556
180901,10:25:00,46.9,87.72,9.167,-79.85,1.7399999999999949,,Neotropical,0.4340277777777778
180901,10:30:00,48.13,87.87,9.167,-79.85,1.75,,Neotropical,0.4375
180901,10:35:00,49.36,88.02,9.167,-79.85,1.75,,Neotropical,0.44097222222222227
180901,10:40:00,50.6,88.18,9.167,-79.85,1.7700000000000102,,Neotropical,0.4444444444444445
180901,10:45:00,51.83,88.33,9.167,-79.85,1.769999999999996,,Neotropical,0.4479166666666667
180901,10:50:00,53.06,88.49,9.167,-79.85,1.789999999999992,,Neotropical,0.4513888888888889
180901,10:55:00,54.3,88.65,9.167,-79.85,1.8000000000000114,,Neotropical,0.45486111111111116
180901,11:00:00,55.53,88.81,9.167,-79.85,1.8200000000000074,,Neotropical,0.4583333333333333
180901,11:5:00,56.77,88.98,9.167,-79.85,1.8400000000000034,,Neotropical,0.4618055555555555
180901,11:10:00,58.0,89.15,9.167,-79.85,1.8700000000000045,,Neotropical,0.46527777777777773
180901,11:15:00,59.23,89.32,9.167,-79.85,1.8899999999999864,,Neotropical,0.46875
180901,11:20:00,60.47,89.5,9.167,-79.85,1.9200000000000017,,Neotropical,0.4722222222222222
180901,11:25:00,61.7,89.69,9.167,-79.85,1.9699999999999989,,Neotropical,0.4756944444444444
180901,11:30:00,62.94,89.88,9.167,-79.85,2.009999999999991,,Neotropical,0.47916666666666663
180901,11:35:00,64.17,90.08,9.167,-79.85,2.0600000000000023,,Neotropical,0.4826388888888889
180901,11:40:00,65.41,90.29,9.167,-79.85,2.1099999999999994,,Neotropical,0.4861111111111111
180901,11:45:00,66.64,90.51,9.167,-79.85,2.180000000000007,,Neotropical,0.4895833333333333
180901,11:50:00,67.87,90.75,9.167,-79.85,2.260000000000005,,Neotropical,0.4930555555555555
180901,11:55:00,69.11,91.0,9.167,-79.85,2.3499999999999943,,Neotropical,0.4965277777777778
180901,12:00:00,70.34,91.27,9.167,-79.85,2.4599999999999937,,Neotropical,0.5
180901,12:5:00,71.58,91.56,9.167,-79.85,2.5799999999999983,,Neotropical,0.5034722222222222
180901,12:10:00,72.81,91.87,9.167,-79.85,2.719999999999999,,Neotropical,0.5069444444444444
180901,12:15:00,74.04,92.23,9.167,-79.85,2.910000000000011,,Neotropical,0.5104166666666666
180901,12:20:00,75.28,92.62,9.167,-79.85,3.1200000000000045,,Neotropical,0.5138888888888888
180901,12:25:00,76.51,93.07,9.167,-79.85,3.3799999999999955,,Neotropical,0.5173611111111112
180901,12:30:00,77.74,93.59,9.167,-79.85,3.710000000000008,,Neotropical,0.5208333333333334
180901,12:35:00,78.97,94.2,9.167,-79.85,4.1200000000000045,,Neotropical,0.5243055555555556
180901,12:40:00,80.2,94.94,9.167,-79.85,4.6499999999999915,,Neotropical,0.5277777777777778
180901,12:45:00,81.43,95.87,9.167,-79.85,5.359999999999999,,Neotropical,0.53125
180901,12:50:00,82.66,97.07,9.167,-79.85,6.319999999999993,,Neotropical,0.5347222222222222
180901,12:55:00,83.88,98.72,9.167,-79.85,7.719999999999999,,Neotropical,0.5381944444444444
180901,13:00:00,85.1,101.13,9.167,-79.85,9.86,,Neotropical,0.5416666666666666
180901,13:5:00,86.3,105.07,9.167,-79.85,13.509999999999991,,Neotropical,0.5451388888888888
180901,13:10:00,87.47,112.62,9.167,-79.85,20.75,,Neotropical,0.548611111111111
180901,13:15:00,88.53,131.73,9.167,-79.85,39.499999999999986,50.079999999999984,Neotropical,0.5520833333333333
180901,13:20:00,89.01,188.01,9.167,-79.85,95.38999999999999,106.16,Neotropical,0.5555555555555555
180901,13:25:00,88.31,234.48,9.167,-79.85,141.41,152.44,Neotropical,0.5590277777777778
180901,13:30:00,87.21,249.51,9.167,-79.85,155.92,167.27999999999997,Neotropical,0.5625
180901,13:35:00,86.03,255.9,9.167,-79.85,161.7,173.48000000000002,Neotropical,0.5659722222222222
180901,13:40:00,84.82,259.39,9.167,-79.85,164.45,176.77999999999997,Neotropical,0.5694444444444444
180901,13:45:00,83.61,261.59,9.167,-79.85,165.71999999999997,178.79999999999995,Neotropical,0.5729166666666666
180901,13:50:00,82.38,263.11,9.167,-79.85,166.04000000000002,180.14000000000001,Neotropical,0.5763888888888888
180901,13:55:00,81.15,264.24,9.167,-79.85,165.52,181.10000000000002,Neotropical,0.579861111111111
180901,14:00:00,79.93,265.12,9.167,-79.85,163.99,181.81,Neotropical,0.5833333333333334
180901,14:5:00,78.69,265.83,9.167,-79.85,160.76,182.33999999999997,Neotropical,0.5868055555555556
180901,14:10:00,77.46,266.42,9.167,-79.85,153.8,182.77,Neotropical,0.5902777777777778
180901,14:15:00,76.23,266.92,9.167,-79.85,135.19000000000003,183.10000000000002,Neotropical,0.59375
180901,14:20:00,75.0,267.35,9.167,-79.85,79.34000000000003,183.37,Neotropical,0.5972222222222222
180901,14:25:00,73.76,267.74,9.167,-79.85,33.26000000000002,183.59,Neotropical,0.6006944444444445
180901,14:30:00,72.53,268.08,9.167,-79.85,18.569999999999993,183.76999999999998,Neotropical,0.6041666666666667
180901,14:35:00,71.3,268.39,9.167,-79.85,12.48999999999998,183.93,Neotropical,0.607638888888889
180901,14:40:00,70.06,268.68,9.167,-79.85,9.29000000000002,184.06,Neotropical,0.6111111111111112
180901,14:45:00,68.83,268.94,9.167,-79.85,7.350000000000023,184.16,Neotropical,0.6145833333333334
180901,14:50:00,67.59,269.19,9.167,-79.85,6.079999999999984,184.26,Neotropical,0.6180555555555556
180901,14:55:00,66.36,269.42,9.167,-79.85,5.180000000000007,184.34000000000003,Neotropical,0.6215277777777778
180901,15:00:00,65.13,269.64,9.167,-79.85,4.519999999999982,184.40999999999997,Neotropical,0.625
180901,15:5:00,63.89,269.85,9.167,-79.85,4.020000000000039,184.47000000000003,Neotropical,0.6284722222222222
180901,15:10:00,62.66,270.04,9.167,-79.85,3.6200000000000045,184.51000000000002,Neotropical,0.6319444444444444
180901,15:15:00,61.42,270.24,9.167,-79.85,3.319999999999993,184.56,Neotropical,0.6354166666666666
180901,15:20:00,60.19,270.42,9.167,-79.85,3.069999999999993,184.59000000000003,Neotropical,0.6388888888888888
180901,15:25:00,58.95,270.6,9.167,-79.85,2.8600000000000136,184.62,Neotropical,0.6423611111111112
180901,15:30:00,57.72,270.77,9.167,-79.85,2.6899999999999977,184.64999999999998,Neotropical,0.6458333333333334
180901,15:35:00,56.49,270.94,9.167,-79.85,2.5500000000000114,184.67000000000002,Neotropical,0.6493055555555556
180901,15:40:00,55.25,271.1,9.167,-79.85,2.420000000000016,184.69000000000003,Neotropical,0.6527777777777778
180901,15:45:00,54.02,271.26,9.167,-79.85,2.319999999999993,184.7,Neotropical,0.65625
180901,15:50:00,52.78,271.42,9.167,-79.85,2.230000000000018,184.72000000000003,Neotropical,0.6597222222222222
180901,15:55:00,51.55,271.58,9.167,-79.85,2.159999999999968,184.73,Neotropical,0.6631944444444444
180901,16:00:00,50.32,271.73,9.167,-79.85,2.090000000000032,184.74,Neotropical,0.6666666666666666
180901,16:5:00,49.08,271.88,9.167,-79.85,2.0299999999999727,184.74,Neotropical,0.6701388888888888
180901,16:10:00,47.85,272.03,9.167,-79.85,1.9899999999999523,184.74999999999997,Neotropical,0.673611111111111
180901,16:15:00,46.61,272.18,9.167,-79.85,1.9399999999999977,184.75,Neotropical,0.6770833333333333
180901,16:20:00,45.38,272.33,9.167,-79.85,1.9099999999999682,184.75,Neotropical,0.6805555555555555
180901,16:25:00,44.15,272.47,9.167,-79.85,1.8700000000000045,184.75000000000003,Neotropical,0.6840277777777778
180901,16:30:00,42.91,272.62,9.167,-79.85,1.8500000000000227,184.75,Neotropical,0.6875
180901,16:35:00,41.68,272.76,9.167,-79.85,1.8199999999999932,184.74,Neotropical,0.6909722222222222
180901,16:40:00,40.45,272.91,9.167,-79.85,1.8100000000000023,184.73000000000002,Neotropical,0.6944444444444444
180901,16:45:00,39.22,273.05,9.167,-79.85,1.7900000000000205,184.72000000000003,Neotropical,0.6979166666666666
180901,16:50:00,37.98,273.2,9.167,-79.85,1.7799999999999727,184.70999999999998,Neotropical,0.7013888888888888
180901,16:55:00,36.75,273.34,9.167,-79.85,1.759999999999991,184.68999999999997,Neotropical,0.704861111111111
180901,17:00:00,35.52,273.48,9.167,-79.85,1.75,184.67000000000002,Neotropical,0.7083333333333334
180901,17:5:00,34.29,273.63,9.167,-79.85,1.75,184.64999999999998,Neotropical,0.7118055555555556
180901,17:10:00,33.05,273.77,9.167,-79.85,1.740000000000009,184.61999999999998,Neotropical,0.7152777777777778
180901,17:15:00,31.82,273.92,9.167,-79.85,1.740000000000009,184.60000000000002,Neotropical,0.71875
180901,17:20:00,30.59,274.06,9.167,-79.85,1.7300000000000182,184.56,Neotropical,0.7222222222222222
180901,17:25:00,29.36,274.21,9.167,-79.85,1.7399999999999523,184.51999999999998,Neotropical,0.7256944444444445
180901,17:30:00,28.13,274.36,9.167,-79.85,1.740000000000009,184.48000000000002,Neotropical,0.7291666666666667
180901,17:35:00,26.9,274.51,9.167,-79.85,1.75,184.43,Neotropical,0.732638888888889
180901,17:40:00,25.67,274.65,9.167,-79.85,1.7399999999999523,184.35999999999996,Neotropical,0.7361111111111112
180901,17:45:00,24.44,274.8,9.167,-79.85,1.75,184.29000000000002,Neotropical,0.7395833333333334
180901,17:50:00,23.21,274.96,9.167,-79.85,1.759999999999991,184.20999999999998,Neotropical,0.7430555555555556
180901,17:55:00,21.98,275.11,9.167,-79.85,1.7700000000000387,184.11,Neotropical,0.7465277777777778
180901,18:00:00,20.75,275.26,9.167,-79.85,1.7799999999999727,183.99,Neotropical,0.75
180901,18:5:00,19.52,275.42,9.167,-79.85,1.7900000000000205,183.86,Neotropical,0.7534722222222222
180901,18:10:00,18.29,275.58,9.167,-79.85,1.8100000000000023,183.70999999999998,Neotropical,0.7569444444444444
180901,18:15:00,17.06,275.74,9.167,-79.85,1.8199999999999932,183.51,Neotropical,0.7604166666666666
180901,18:20:00,15.83,275.9,9.167,-79.85,1.839999999999975,183.27999999999997,Neotropical,0.7638888888888888
180901,18:25:00,14.61,276.06,9.167,-79.85,1.8500000000000227,182.99,Neotropical,0.7673611111111112
180901,18:30:00,13.38,276.22,9.167,-79.85,1.8600000000000136,182.63000000000002,Neotropical,0.7708333333333334
180901,18:35:00,12.15,276.39,9.167,-79.85,1.8799999999999955,182.19,Neotropical,0.7743055555555556
180901,18:40:00,10.93,276.56,9.167,-79.85,1.910000000000025,181.62,Neotropical,0.7777777777777778
180901,18:45:00,9.7,276.73,9.167,-79.85,1.9300000000000068,180.86,Neotropical,0.78125
180901,18:50:00,8.47,276.91,9.167,-79.85,1.9500000000000455,179.84000000000003,Neotropical,0.7847222222222222
180901,18:55:00,7.25,277.08,9.167,-79.85,1.9699999999999704,178.35999999999999,Neotropical,0.7881944444444444
180901,19:00:00,6.02,277.26,9.167,-79.85,2.0,176.13,Neotropical,0.7916666666666666
180901,19:5:00,4.8,277.45,9.167,-79.85,2.0299999999999727,172.38,Neotropical,0.7951388888888888
180901,19:10:00,3.58,277.63,9.167,-79.85,2.0500000000000114,165.01,Neotropical,0.798611111111111
180901,19:15:00,2.35,277.82,9.167,-79.85,2.079999999999984,146.09,Neotropical,0.8020833333333333
180901,19:20:00,1.13,278.02,9.167,-79.85,2.1200000000000045,90.00999999999999,Neotropical,0.8055555555555555
180901,19:28:02,-0.833,278.33,9.167,-79.85,,,Neotropical,0.8111342592592593
180902,07:10:38,-0.833,81.85,9.167,-79.85,,,Neotropical,0.2990509259259259
180902,7:15:00,0.23,82.02,9.167,-79.85,,,Neotropical,0.30208333333333337
180902,7:20:00,1.45,82.22,9.167,-79.85,,,Neotropical,0.3055555555555556
180902,7:25:00,2.67,82.41,9.167,-79.85,,,Neotropical,0.3090277777777778
180902,7:30:00,3.9,82.61,9.167,-79.85,,,Neotropical,0.3125
180902,7:35:00,5.12,82.79,9.167,-79.85,,,Neotropical,0.31597222222222227
180902,7:40:00,6.35,82.98,9.167,-79.85,,,Neotropical,0.3194444444444445
180902,7:45:00,7.57,83.16,9.167,-79.85,,,Neotropical,0.3229166666666667
180902,7:50:00,8.8,83.34,9.167,-79.85,,,Neotropical,0.3263888888888889
180902,7:55:00,10.02,83.52,9.167,-79.85,,,Neotropical,0.32986111111111116
180902,8:00:00,11.25,83.69,9.167,-79.85,,,Neotropical,0.3333333333333333
180902,8:5:00,12.48,83.87,9.167,-79.85,,,Neotropical,0.3368055555555555
180902,8:10:00,13.7,84.04,9.167,-79.85,,,Neotropical,0.34027777777777773
180902,8:15:00,14.93,84.2,9.167,-79.85,2.180000000000007,,Neotropical,0.34375
180902,8:20:00,16.16,84.37,9.167,-79.85,2.1500000000000057,,Neotropical,0.3472222222222222
180902,8:25:00,17.39,84.53,9.167,-79.85,2.1200000000000045,,Neotropical,0.3506944444444444
180902,8:30:00,18.62,84.7,9.167,-79.85,2.0900000000000034,,Neotropical,0.35416666666666663
180902,8:35:00,19.85,84.86,9.167,-79.85,2.069999999999993,,Neotropical,0.3576388888888889
180902,8:40:00,21.08,85.02,9.167,-79.85,2.039999999999992,,Neotropical,0.3611111111111111
180902,8:45:00,22.31,85.18,9.167,-79.85,2.0200000000000102,,Neotropical,0.3645833333333333
180902,8:50:00,23.54,85.33,9.167,-79.85,1.9899999999999949,,Neotropical,0.3680555555555555
180902,8:55:00,24.77,85.49,9.167,-79.85,1.9699999999999989,,Neotropical,0.3715277777777778
180902,9:00:00,26.0,85.65,9.167,-79.85,1.960000000000008,,Neotropical,0.375
180902,9:5:00,27.23,85.8,9.167,-79.85,1.9299999999999926,,Neotropical,0.3784722222222222
180902,9:10:00,28.46,85.95,9.167,-79.85,1.9099999999999966,,Neotropical,0.3819444444444444
180902,9:15:00,29.69,86.11,9.167,-79.85,1.9099999999999966,,Neotropical,0.3854166666666667
180902,9:20:00,30.92,86.26,9.167,-79.85,1.8900000000000006,,Neotropical,0.3888888888888889
180902,9:25:00,32.15,86.41,9.167,-79.85,1.8799999999999955,,Neotropical,0.3923611111111111
180902,9:30:00,33.38,86.56,9.167,-79.85,1.8599999999999994,,Neotropical,0.3958333333333333
180902,9:35:00,34.62,86.72,9.167,-79.85,1.8599999999999994,,Neotropical,0.3993055555555556
180902,9:40:00,35.85,86.87,9.167,-79.85,1.8500000000000085,,Neotropical,0.4027777777777778
180902,9:45:00,37.08,87.02,9.167,-79.85,1.8399999999999892,,Neotropical,0.40625
180902,9:50:00,38.31,87.17,9.167,-79.85,1.8400000000000034,,Neotropical,0.4097222222222222
180902,9:55:00,39.55,87.33,9.167,-79.85,1.8400000000000034,,Neotropical,0.4131944444444444
180902,10:00:00,40.78,87.48,9.167,-79.85,1.8299999999999983,,Neotropical,0.4166666666666667
180902,10:5:00,42.01,87.63,9.167,-79.85,1.8299999999999983,,Neotropical,0.4201388888888889
180902,10:10:00,43.25,87.79,9.167,-79.85,1.8400000000000034,,Neotropical,0.4236111111111111
180902,10:15:00,44.48,87.95,9.167,-79.85,1.8400000000000034,,Neotropical,0.42708333333333337
180902,10:20:00,45.71,88.1,9.167,-79.85,1.8399999999999892,,Neotropical,0.4305555555555556
180902,10:25:00,46.95,88.26,9.167,-79.85,1.8500000000000085,,Neotropical,0.4340277777777778
180902,10:30:00,48.18,88.43,9.167,-79.85,1.8700000000000045,,Neotropical,0.4375
180902,10:35:00,49.41,88.59,9.167,-79.85,1.8700000000000045,,Neotropical,0.44097222222222227
180902,10:40:00,50.65,88.76,9.167,-79.85,1.8900000000000006,,Neotropical,0.4444444444444445
180902,10:45:00,51.88,88.93,9.167,-79.85,1.9100000000000108,,Neotropical,0.4479166666666667
180902,10:50:00,53.11,89.1,9.167,-79.85,1.9299999999999926,,Neotropical,0.4513888888888889
180902,10:55:00,54.35,89.28,9.167,-79.85,1.9500000000000028,,Neotropical,0.45486111111111116
180902,11:00:00,55.58,89.46,9.167,-79.85,1.9799999999999898,,Neotropical,0.4583333333333333
180902,11:5:00,56.82,89.65,9.167,-79.85,2.0200000000000102,,Neotropical,0.4618055555555555
180902,11:10:00,58.05,89.84,9.167,-79.85,2.049999999999997,,Neotropical,0.46527777777777773
180902,11:15:00,59.29,90.04,9.167,-79.85,2.0900000000000034,,Neotropical,0.46875
180902,11:20:00,60.52,90.25,9.167,-79.85,2.1500000000000057,,Neotropical,0.4722222222222222
180902,11:25:00,61.75,90.46,9.167,-79.85,2.1999999999999886,,Neotropical,0.4756944444444444
180902,11:30:00,62.99,90.69,9.167,-79.85,2.259999999999991,,Neotropical,0.47916666666666663
180902,11:35:00,64.22,90.93,9.167,-79.85,2.3400000000000034,,Neotropical,0.4826388888888889
180902,11:40:00,65.46,91.18,9.167,-79.85,2.4200000000000017,,Neotropical,0.4861111111111111
180902,11:45:00,66.69,91.44,9.167,-79.85,2.509999999999991,,Neotropical,0.4895833333333333
180902,11:50:00,67.92,91.73,9.167,-79.85,2.6300000000000097,,Neotropical,0.4930555555555555
180902,11:55:00,69.16,92.03,9.167,-79.85,2.75,,Neotropical,0.4965277777777778
180902,12:00:00,70.39,92.36,9.167,-79.85,2.9000000000000057,,Neotropical,0.5
180902,12:5:00,71.62,92.73,9.167,-79.85,3.0799999999999983,,Neotropical,0.5034722222222222
180902,12:10:00,72.86,93.13,9.167,-79.85,3.289999999999992,,Neotropical,0.5069444444444444
180902,12:15:00,74.09,93.57,9.167,-79.85,3.529999999999987,,Neotropical,0.5104166666666666
180902,12:20:00,75.32,94.08,9.167,-79.85,3.8299999999999983,,Neotropical,0.5138888888888888
180902,12:25:00,76.55,94.66,9.167,-79.85,4.200000000000003,,Neotropical,0.5173611111111112
180902,12:30:00,77.78,95.34,9.167,-79.85,4.650000000000006,,Neotropical,0.5208333333333334
180902,12:35:00,79.01,96.14,9.167,-79.85,5.209999999999994,,Neotropical,0.5243055555555556
180902,12:40:00,80.23,97.13,9.167,-79.85,5.949999999999989,,Neotropical,0.5277777777777778
180902,12:45:00,81.46,98.37,9.167,-79.85,6.930000000000007,,Neotropical,0.53125
180902,12:50:00,82.67,99.99,9.167,-79.85,8.259999999999991,,Neotropical,0.5347222222222222
180902,12:55:00,83.89,102.21,9.167,-79.85,10.179999999999993,,Neotropical,0.5381944444444444
180902,13:00:00,85.08,105.49,9.167,-79.85,13.129999999999995,,Neotropical,0.5416666666666666
180902,13:5:00,86.26,110.78,9.167,-79.85,18.049999999999997,,Neotropical,0.5451388888888888
180902,13:10:00,87.37,120.64,9.167,-79.85,27.510000000000005,,Neotropical,0.548611111111111
180902,13:15:00,88.31,142.8,9.167,-79.85,49.23000000000002,60.780000000000015,Neotropical,0.5520833333333333
180902,13:20:00,88.63,189.18,9.167,-79.85,95.10000000000001,106.96000000000001,Neotropical,0.5555555555555555
180902,13:25:00,88.02,227.26,9.167,-79.85,132.6,144.85,Neotropical,0.5590277777777778
180902,13:30:00,86.99,243.56,9.167,-79.85,148.22,160.95,Neotropical,0.5625
180902,13:35:00,85.85,251.31,9.167,-79.85,155.17000000000002,168.51999999999998,Neotropical,0.5659722222222222
180902,13:40:00,84.66,255.72,9.167,-79.85,158.59,172.74,Neotropical,0.5694444444444444
180902,13:45:00,83.46,258.55,9.167,-79.85,160.18,175.39000000000001,Neotropical,0.5729166666666666
180902,13:50:00,82.24,260.52,9.167,-79.85,160.52999999999997,177.17999999999998,Neotropical,0.5763888888888888
180902,13:55:00,81.02,261.99,9.167,-79.85,159.78000000000003,178.47000000000003,Neotropical,0.579861111111111
180902,14:00:00,79.8,263.13,9.167,-79.85,157.64,179.44,Neotropical,0.5833333333333334
180902,14:5:00,78.57,264.04,9.167,-79.85,153.26000000000002,180.17000000000002,Neotropical,0.5868055555555556
180902,14:10:00,77.34,264.8,9.167,-79.85,144.16000000000003,180.76,Neotropical,0.5902777777777778
180902,14:15:00,76.11,265.44,9.167,-79.85,122.63999999999999,181.24,Neotropical,0.59375
180902,14:20:00,74.88,265.99,9.167,-79.85,76.81,181.62,Neotropical,0.5972222222222222
180902,14:25:00,73.65,266.47,9.167,-79.85,39.210000000000036,181.94000000000003,Neotropical,0.6006944444444445
180902,14:30:00,72.42,266.9,9.167,-79.85,23.339999999999975,182.2,Neotropical,0.6041666666666667
180902,14:35:00,71.19,267.29,9.167,-79.85,15.980000000000018,182.43,Neotropical,0.607638888888889
180902,14:40:00,69.95,267.64,9.167,-79.85,11.919999999999987,182.62,Neotropical,0.6111111111111112
180902,14:45:00,68.72,267.96,9.167,-79.85,9.409999999999968,182.77999999999997,Neotropical,0.6145833333333334
180902,14:50:00,67.49,268.25,9.167,-79.85,7.730000000000018,182.92000000000002,Neotropical,0.6180555555555556
180902,14:55:00,66.25,268.53,9.167,-79.85,6.539999999999964,183.03999999999996,Neotropical,0.6215277777777778
180902,15:00:00,65.02,268.79,9.167,-79.85,5.660000000000025,183.14000000000001,Neotropical,0.625
180902,15:5:00,63.78,269.04,9.167,-79.85,5.0,183.24,Neotropical,0.6284722222222222
180902,15:10:00,62.55,269.27,9.167,-79.85,4.46999999999997,183.32,Neotropical,0.6319444444444444
180902,15:15:00,61.31,269.49,9.167,-79.85,4.050000000000011,183.38,Neotropical,0.6354166666666666
180902,15:20:00,60.08,269.7,9.167,-79.85,3.7099999999999795,183.44,Neotropical,0.6388888888888888
180902,15:25:00,58.85,269.91,9.167,-79.85,3.4399999999999977,183.50000000000003,Neotropical,0.6423611111111112
180902,15:30:00,57.61,270.1,9.167,-79.85,3.2000000000000455,183.54000000000002,Neotropical,0.6458333333333334
180902,15:35:00,56.38,270.29,9.167,-79.85,3.0,183.57000000000002,Neotropical,0.6493055555555556
180902,15:40:00,55.14,270.48,9.167,-79.85,2.840000000000032,183.61,Neotropical,0.6527777777777778
180902,15:45:00,53.91,270.66,9.167,-79.85,2.7000000000000455,183.64000000000004,Neotropical,0.65625
180902,15:50:00,52.67,270.83,9.167,-79.85,2.579999999999984,183.65999999999997,Neotropical,0.6597222222222222
180902,15:55:00,51.44,271.01,9.167,-79.85,2.480000000000018,183.68,Neotropical,0.6631944444444444
180902,16:00:00,50.21,271.17,9.167,-79.85,2.3799999999999955,183.69,Neotropical,0.6666666666666666
180902,16:5:00,48.97,271.34,9.167,-79.85,2.2999999999999545,183.70999999999998,Neotropical,0.6701388888888888
180902,16:10:00,47.74,271.5,9.167,-79.85,2.230000000000018,183.70999999999998,Neotropical,0.673611111111111
180902,16:15:00,46.5,271.66,9.167,-79.85,2.170000000000016,183.71000000000004,Neotropical,0.6770833333333333
180902,16:20:00,45.27,271.82,9.167,-79.85,2.1200000000000045,183.72,Neotropical,0.6805555555555555
180902,16:25:00,44.04,271.98,9.167,-79.85,2.069999999999993,183.72000000000003,Neotropical,0.6840277777777778
180902,16:30:00,42.8,272.13,9.167,-79.85,2.0299999999999727,183.7,Neotropical,0.6875
180902,16:35:00,41.57,272.29,9.167,-79.85,2.0,183.70000000000002,Neotropical,0.6909722222222222
180902,16:40:00,40.34,272.44,9.167,-79.85,1.9599999999999795,183.68,Neotropical,0.6944444444444444
180902,16:45:00,39.1,272.59,9.167,-79.85,1.92999999999995,183.65999999999997,Neotropical,0.6979166666666666
180902,16:50:00,37.87,272.75,9.167,-79.85,1.920000000000016,183.65,Neotropical,0.7013888888888888
180902,16:55:00,36.64,272.9,9.167,-79.85,1.8899999999999864,183.61999999999998,Neotropical,0.704861111111111
180902,17:00:00,35.4,273.05,9.167,-79.85,1.8799999999999955,183.59000000000003,Neotropical,0.7083333333333334
180902,17:5:00,34.17,273.2,9.167,-79.85,1.8600000000000136,183.54999999999998,Neotropical,0.7118055555555556
180902,17:10:00,32.94,273.35,9.167,-79.85,1.8500000000000227,183.51000000000002,Neotropical,0.7152777777777778
180902,17:15:00,31.71,273.5,9.167,-79.85,1.839999999999975,183.45999999999998,Neotropical,0.71875
180902,17:20:00,30.47,273.65,9.167,-79.85,1.829999999999984,183.39999999999998,Neotropical,0.7222222222222222
180902,17:25:00,29.24,273.8,9.167,-79.85,1.8199999999999932,183.34000000000003,Neotropical,0.7256944444444445
